Region,Outlier
Midwest,66.0
Midwest,37.0
Midwest,130.0
Midwest,67.0
Midwest,27.0
Midwest,36.0
Midwest,41.0
Midwest,28.0
Midwest,73.0
Midwest,72.0
Midwest,42.0
Midwest,25.0
Midwest,35.0
Midwest,56.0
Midwest,47.0
Midwest,33.0
Midwest,27.0
Midwest,24.0
Midwest,39.0
Midwest,55.0
Midwest,43.0
Midwest,35.0
Midwest,27.0
Midwest,23.0
Midwest,26.0
Midwest,22.0
Midwest,46.0
Midwest,31.0
Midwest,25.0
Midwest,25.0
Midwest,45.0
Midwest,26.0
Midwest,23.0
Midwest,25.0
Midwest,24.0
Midwest,21.0
Midwest,23.0
Midwest,33.0
Midwest,33.0
Midwest,73.0
Midwest,53.0
Midwest,26.0
Midwest,29.0
Midwest,26.0
Midwest,26.0
Midwest,32.0
Midwest,38.0
Midwest,21.0
Midwest,63.0
Midwest,31.0
Midwest,41.0
Midwest,29.0
Midwest,24.0
Midwest,41.0
Midwest,41.0
Midwest,46.0
Midwest,23.0
Midwest,38.0
Midwest,22.0
Midwest,22.0
Midwest,26.0
Midwest,21.0
Midwest,23.0
Midwest,21.0
Midwest,30.0
Midwest,51.0
Midwest,38.0
Midwest,21.0
Midwest,22.0
Midwest,31.0
Midwest,44.0
Midwest,30.0
Midwest,23.0
Midwest,41.0
Midwest,50.0
Midwest,91.0
Midwest,59.0
Midwest,90.0
Midwest,58.0
Midwest,79.0
Midwest,92.0
Midwest,111.0
Midwest,121.0
Midwest,98.0
Midwest,85.0
Midwest,79.0
Midwest,98.0
Midwest,73.0
Midwest,90.0
Midwest,116.0
Midwest,112.0
Midwest,70.0
Midwest,139.0
Midwest,89.0
Midwest,137.0
Midwest,118.0
Midwest,144.0
Midwest,113.0
Midwest,146.0
Midwest,70.0
Midwest,97.0
Midwest,136.0
Midwest,73.0
Midwest,142.0
Midwest,93.0
Midwest,76.0
Midwest,99.0
Midwest,73.0
Midwest,57.0
Midwest,61.0
Midwest,310.0
Midwest,142.0
Midwest,71.0
Midwest,77.0
Midwest,78.0
Midwest,90.0
Midwest,86.0
Midwest,90.0
Midwest,89.0
Midwest,50.0
Midwest,68.0
Midwest,67.0
Midwest,89.0
Midwest,25.0
Midwest,23.0
Midwest,22.0
Midwest,22.0
Midwest,52.0
Midwest,22.0
Midwest,21.0
Midwest,31.0
Midwest,37.0
Midwest,22.0
Midwest,48.0
Midwest,29.0
Midwest,33.0
Midwest,52.0
Midwest,22.0
Midwest,30.0
Midwest,28.0
Midwest,23.0
Midwest,21.0
Midwest,23.0
Midwest,31.0
Midwest,22.0
Midwest,26.0
Midwest,21.0
Midwest,24.0
Midwest,65.0
Midwest,30.0
Midwest,21.0
Midwest,29.0
Midwest,37.0
Midwest,22.0
Midwest,31.0
Midwest,30.0
Midwest,30.0
Midwest,48.0
Midwest,80.0
Midwest,47.0
Midwest,38.0
Midwest,32.0
Midwest,33.0
Midwest,37.0
Midwest,52.0
Midwest,70.0
Midwest,26.0
Midwest,33.0
Midwest,53.0
Midwest,40.0
Midwest,84.0
Midwest,201.0
Midwest,30.0
Midwest,47.0
Midwest,54.0
Midwest,24.0
Midwest,27.0
Midwest,33.0
Midwest,30.0
Midwest,64.0
Midwest,46.0
Midwest,67.0
Midwest,35.0
Midwest,65.0
Midwest,38.0
Midwest,63.0
Midwest,58.0
Midwest,64.0
Midwest,52.0
Midwest,37.0
Midwest,36.0
Midwest,51.0
Midwest,41.0
Midwest,64.0
Midwest,26.0
Midwest,100.0
Midwest,61.0
Midwest,69.0
Midwest,70.0
Midwest,23.0
Midwest,57.0
Midwest,47.0
Midwest,26.0
Midwest,30.0
Midwest,53.0
Midwest,66.0
Midwest,58.0
Midwest,65.0
Midwest,44.0
Midwest,39.0
Midwest,40.0
Midwest,38.0
Midwest,53.0
Midwest,56.0
Midwest,73.0
Midwest,35.0
Midwest,25.0
Midwest,51.0
Midwest,40.0
Midwest,23.0
Midwest,23.0
Midwest,21.0
Midwest,22.0
Midwest,26.0
Midwest,29.0
Midwest,29.0
Midwest,39.0
Midwest,28.0
Midwest,22.0
Midwest,30.0
Midwest,24.0
Midwest,31.0
Midwest,43.0
Midwest,26.0
Midwest,33.0
Midwest,25.0
Midwest,37.0
Midwest,36.0
Midwest,38.0
Midwest,34.0
Midwest,24.0
Midwest,34.0
Midwest,33.0
Midwest,22.0
Midwest,26.0
Midwest,31.0
Midwest,26.0
Midwest,25.0
Midwest,27.0
Midwest,26.0
Midwest,28.0
Midwest,21.0
Midwest,21.0
Midwest,29.0
Midwest,21.0
Midwest,31.0
Midwest,26.0
Midwest,40.0
Midwest,35.0
Midwest,71.0
Midwest,63.0
Midwest,35.0
Midwest,55.0
Midwest,38.0
Midwest,77.0
Midwest,106.0
Midwest,61.0
Midwest,57.0
Midwest,28.0
Midwest,37.0
Midwest,23.0
Midwest,30.0
Midwest,54.0
Midwest,45.0
Midwest,33.0
Midwest,50.0
Midwest,33.0
Midwest,47.0
Midwest,41.0
Midwest,42.0
Midwest,40.0
Midwest,43.0
Midwest,29.0
Midwest,37.0
Midwest,59.0
Midwest,51.0
Midwest,33.0
Midwest,37.0
Midwest,29.0
Midwest,27.0
Midwest,49.0
Midwest,26.0
Midwest,42.0
Midwest,133.0
Midwest,46.0
Midwest,27.0
Midwest,42.0
Midwest,23.0
Midwest,25.0
Midwest,71.0
Midwest,45.0
Midwest,45.0
Midwest,23.0
Midwest,38.0
Midwest,24.0
Midwest,41.0
Midwest,58.0
Midwest,46.0
Midwest,25.0
Midwest,51.0
Midwest,22.0
Midwest,91.0
Midwest,22.0
Midwest,24.0
Midwest,24.0
Midwest,23.0
Midwest,22.0
Midwest,23.0
Midwest,30.0
Midwest,21.0
Midwest,22.0
Midwest,303.0
Midwest,23.0
Midwest,21.0
Midwest,33.0
Midwest,42.0
Midwest,38.0
Midwest,43.0
Midwest,24.0
Midwest,30.0
Midwest,29.0
Midwest,38.0
Midwest,58.0
Midwest,55.0
Midwest,40.0
Midwest,40.0
Midwest,26.0
Midwest,58.0
Midwest,54.0
Midwest,92.0
Midwest,70.0
Midwest,41.0
Midwest,25.0
Midwest,62.0
Midwest,34.0
Midwest,43.0
Midwest,35.0
Midwest,56.0
Midwest,24.0
Midwest,110.0
Midwest,58.0
Midwest,79.0
Midwest,53.0
Midwest,48.0
Midwest,71.0
Midwest,41.0
Midwest,62.0
Midwest,43.0
Midwest,41.0
Midwest,58.0
Midwest,45.0
Midwest,52.0
Midwest,48.0
Midwest,22.0
Midwest,49.0
Midwest,62.0
Midwest,56.0
Midwest,89.0
Midwest,22.0
Midwest,21.0
Midwest,27.0
Midwest,21.0
Midwest,24.0
Midwest,22.0
Midwest,38.0
Midwest,26.0
Midwest,29.0
Midwest,26.0
Midwest,31.0
Midwest,22.0
Midwest,28.0
Midwest,21.0
Midwest,43.0
Midwest,37.0
Midwest,30.0
Midwest,25.0
Midwest,35.0
Midwest,22.0
Midwest,22.0
Midwest,23.0
Midwest,21.0
Midwest,42.0
Midwest,35.0
Midwest,22.0
Midwest,26.0
Midwest,23.0
Midwest,25.0
Midwest,25.0
Midwest,22.0
Midwest,22.0
Midwest,24.0
Midwest,46.0
Midwest,27.0
Midwest,53.0
Midwest,39.0
Midwest,22.0
Midwest,84.0
Midwest,28.0
Midwest,23.0
Midwest,223.0
Midwest,38.0
Midwest,83.0
Midwest,121.0
Midwest,104.0
Midwest,49.0
Midwest,74.0
Midwest,62.0
Midwest,56.0
Midwest,54.0
Midwest,98.0
Midwest,112.0
Midwest,80.0
Midwest,63.0
Midwest,76.0
Midwest,85.0
Midwest,42.0
Midwest,57.0
Midwest,83.0
Midwest,85.0
Midwest,70.0
Midwest,107.0
Midwest,45.0
Midwest,114.0
Midwest,73.0
Midwest,73.0
Midwest,79.0
Midwest,51.0
Midwest,68.0
Midwest,30.0
Midwest,33.0
Midwest,69.0
Midwest,71.0
Midwest,84.0
Midwest,56.0
Midwest,58.0
Midwest,24.0
Midwest,34.0
Midwest,47.0
Midwest,84.0
Midwest,59.0
Midwest,61.0
Midwest,50.0
Midwest,37.0
Midwest,42.0
Midwest,22.0
Midwest,21.0
Midwest,26.0
Midwest,25.0
Midwest,21.0
Midwest,22.0
Midwest,35.0
Midwest,23.0
Midwest,21.0
Midwest,23.0
Midwest,28.0
Midwest,36.0
Midwest,24.0
Midwest,21.0
Midwest,33.0
Midwest,30.0
Midwest,22.0
Midwest,155.0
Midwest,153.0
Midwest,132.0
Midwest,153.0
Midwest,166.0
Midwest,123.0
Midwest,170.0
Midwest,181.0
Midwest,198.0
Midwest,159.0
Midwest,103.0
Midwest,125.0
Midwest,106.0
Midwest,110.0
Midwest,133.0
Midwest,102.0
Midwest,101.0
Midwest,66.0
Midwest,163.0
Midwest,75.0
Midwest,124.0
Midwest,132.0
Midwest,139.0
Midwest,85.0
Midwest,169.0
Midwest,96.0
Midwest,308.0
Midwest,144.0
Midwest,111.0
Midwest,125.0
Midwest,123.0
Midwest,131.0
Midwest,103.0
Midwest,154.0
Midwest,116.0
Midwest,119.0
Midwest,117.0
Midwest,123.0
Midwest,76.0
Midwest,35.0
Midwest,81.0
Midwest,86.0
Midwest,76.0
Midwest,105.0
Midwest,411.0
Midwest,81.0
Midwest,49.0
Midwest,53.0
Midwest,21.0
Midwest,44.0
Midwest,24.0
Midwest,97.0
Midwest,29.0
Midwest,22.0
Midwest,25.0
Midwest,38.0
Midwest,57.0
Midwest,30.0
Midwest,55.0
Midwest,38.0
Midwest,30.0
Midwest,82.0
Midwest,49.0
Midwest,55.0
Midwest,32.0
Midwest,38.0
Midwest,37.0
Midwest,238.0
Midwest,114.0
Midwest,38.0
Midwest,40.0
Midwest,154.0
Midwest,29.0
Midwest,22.0
Midwest,30.0
Midwest,21.0
Midwest,25.0
Midwest,28.0
Midwest,28.0
Midwest,22.0
Midwest,22.0
Midwest,29.0
Midwest,24.0
Midwest,23.0
Midwest,23.0
Midwest,24.0
Midwest,25.0
Midwest,29.0
Midwest,34.0
Midwest,25.0
Midwest,24.0
Midwest,30.0
Midwest,29.0
Midwest,43.0
Midwest,22.0
Midwest,21.0
Midwest,35.0
Midwest,41.0
Midwest,43.0
Midwest,61.0
Midwest,43.0
Midwest,40.0
Midwest,49.0
Midwest,21.0
Midwest,77.0
Midwest,72.0
Midwest,50.0
Midwest,77.0
Midwest,46.0
Midwest,32.0
Midwest,32.0
Midwest,71.0
Midwest,85.0
Midwest,42.0
Midwest,36.0
Midwest,40.0
Midwest,54.0
Midwest,33.0
Midwest,70.0
Midwest,64.0
Midwest,73.0
Midwest,51.0
Midwest,309.0
Midwest,155.0
Midwest,147.0
Midwest,99.0
Midwest,47.0
Midwest,58.0
Midwest,73.0
Midwest,51.0
Midwest,29.0
Midwest,36.0
Midwest,78.0
Midwest,44.0
Midwest,54.0
Midwest,41.0
Midwest,22.0
Midwest,71.0
Midwest,45.0
Midwest,39.0
Midwest,83.0
Midwest,49.0
Midwest,32.0
Midwest,24.0
Midwest,437.0
Midwest,22.0
Midwest,32.0
Midwest,23.0
Midwest,31.0
Midwest,22.0
Midwest,30.0
Midwest,23.0
Midwest,21.0
Midwest,31.0
Midwest,23.0
Midwest,24.0
Midwest,28.0
Midwest,29.0
Midwest,56.0
Midwest,30.0
Midwest,24.0
Midwest,34.0
Midwest,83.0
Midwest,62.0
Midwest,27.0
Midwest,31.0
Midwest,53.0
Midwest,24.0
Midwest,41.0
Midwest,59.0
Midwest,21.0
Midwest,26.0
Midwest,37.0
Midwest,37.0
Midwest,42.0
Midwest,46.0
Midwest,34.0
Midwest,41.0
Midwest,34.0
Midwest,25.0
Midwest,31.0
Midwest,29.0
Midwest,40.0
Midwest,27.0
Midwest,32.0
Midwest,22.0
Midwest,38.0
Midwest,27.0
Midwest,30.0
Midwest,21.0
Midwest,38.0
Midwest,35.0
Midwest,43.0
Midwest,33.0
Midwest,32.0
Midwest,28.0
Midwest,28.0
Midwest,38.0
Midwest,35.0
Midwest,31.0
Midwest,24.0
Midwest,29.0
Midwest,63.0
Midwest,56.0
Midwest,49.0
Midwest,46.0
Midwest,28.0
Midwest,32.0
Midwest,47.0
Midwest,29.0
Midwest,35.0
Midwest,43.0
Midwest,33.0
Midwest,32.0
Midwest,31.0
Midwest,38.0
Midwest,27.0
Midwest,33.0
Midwest,28.0
Midwest,23.0
Midwest,29.0
Midwest,42.0
Midwest,43.0
Midwest,31.0
Midwest,27.0
Midwest,32.0
Midwest,36.0
Midwest,55.0
Midwest,26.0
Midwest,79.0
Midwest,44.0
Midwest,48.0
Midwest,47.0
Midwest,22.0
Midwest,27.0
Midwest,34.0
Midwest,26.0
Midwest,24.0
Midwest,23.0
Midwest,22.0
Midwest,30.0
Midwest,27.0
Midwest,333.0
Midwest,23.0
Midwest,33.0
Midwest,30.0
Midwest,26.0
Midwest,34.0
Midwest,22.0
Midwest,26.0
Midwest,28.0
Midwest,24.0
Midwest,49.0
Midwest,24.0
Midwest,42.0
Midwest,33.0
Midwest,46.0
Midwest,44.0
Midwest,70.0
Midwest,51.0
Midwest,46.0
Midwest,52.0
Midwest,26.0
Midwest,28.0
Midwest,60.0
Midwest,61.0
Midwest,28.0
Midwest,28.0
Midwest,22.0
Midwest,26.0
Midwest,32.0
Midwest,52.0
Midwest,34.0
Midwest,33.0
Midwest,23.0
Midwest,22.0
Midwest,34.0
Midwest,21.0
Midwest,25.0
Midwest,27.0
Midwest,22.0
Midwest,22.0
Midwest,55.0
Midwest,21.0
Midwest,22.0
Midwest,38.0
Midwest,24.0
Midwest,22.0
Midwest,33.0
Midwest,26.0
Midwest,25.0
Midwest,35.0
Midwest,31.0
Midwest,23.0
Midwest,22.0
Midwest,30.0
Midwest,27.0
Midwest,28.0
Midwest,28.0
Midwest,33.0
Midwest,26.0
Midwest,30.0
Midwest,28.0
Midwest,26.0
Midwest,35.0
Midwest,47.0
Midwest,121.0
Midwest,26.0
Midwest,23.0
Midwest,22.0
Midwest,25.0
Midwest,26.0
Midwest,23.0
Midwest,29.0
Midwest,46.0
Midwest,23.0
Midwest,24.0
Midwest,25.0
Midwest,31.0
Midwest,43.0
Midwest,27.0
Midwest,55.0
Midwest,23.0
Midwest,23.0
Midwest,29.0
Midwest,29.0
Midwest,25.0
Midwest,22.0
Midwest,34.0
Midwest,35.0
Midwest,29.0
Midwest,22.0
Midwest,44.0
Midwest,21.0
Midwest,26.0
Midwest,22.0
Midwest,31.0
Midwest,21.0
Midwest,41.0
Midwest,33.0
Midwest,22.0
Midwest,27.0
Midwest,23.0
Midwest,36.0
Midwest,33.0
Midwest,73.0
Midwest,23.0
Midwest,39.0
Midwest,30.0
Midwest,25.0
Midwest,70.0
Midwest,40.0
Midwest,50.0
Midwest,21.0
Midwest,33.0
Midwest,21.0
Midwest,36.0
Midwest,33.0
Midwest,24.0
Midwest,26.0
Midwest,21.0
Midwest,44.0
Midwest,25.0
Midwest,24.0
Midwest,33.0
Midwest,66.0
Midwest,91.0
Midwest,86.0
Midwest,84.0
Midwest,107.0
Midwest,338.0
Midwest,238.0
Midwest,197.0
Midwest,190.0
Midwest,120.0
Midwest,138.0
Midwest,120.0
Midwest,99.0
Midwest,132.0
Midwest,113.0
Midwest,50.0
Midwest,66.0
Midwest,34.0
Midwest,49.0
Midwest,53.0
Midwest,35.0
Midwest,65.0
Midwest,23.0
Midwest,37.0
Midwest,21.0
Midwest,21.0
Midwest,38.0
Midwest,24.0
Midwest,25.0
Midwest,42.0
Midwest,29.0
Midwest,59.0
Midwest,30.0
Midwest,45.0
Midwest,68.0
Midwest,60.0
Midwest,30.0
Midwest,43.0
Midwest,27.0
Midwest,34.0
Midwest,38.0
Midwest,33.0
Midwest,42.0
Midwest,45.0
Midwest,29.0
Midwest,31.0
Midwest,33.0
Midwest,45.0
Midwest,42.0
Midwest,21.0
Midwest,50.0
Midwest,27.0
Midwest,21.0
Midwest,37.0
Midwest,78.0
Midwest,50.0
Midwest,42.0
Midwest,24.0
Midwest,25.0
Midwest,66.0
Midwest,52.0
Midwest,88.0
Midwest,31.0
Midwest,23.0
Midwest,36.0
Midwest,29.0
Midwest,22.0
Midwest,24.0
Midwest,22.0
Midwest,28.0
Midwest,26.0
Midwest,44.0
Midwest,29.0
Midwest,21.0
Midwest,31.0
Midwest,26.0
Midwest,27.0
Midwest,23.0
Midwest,23.0
Midwest,24.0
Midwest,21.0
Midwest,22.0
Midwest,27.0
Midwest,21.0
Midwest,32.0
Midwest,124.0
Midwest,92.0
Midwest,120.0
Midwest,61.0
Midwest,103.0
Midwest,108.0
Midwest,133.0
Midwest,63.0
Midwest,128.0
Midwest,56.0
Midwest,35.0
Midwest,114.0
Midwest,99.0
Midwest,149.0
Midwest,122.0
Midwest,112.0
Midwest,44.0
Midwest,44.0
Midwest,117.0
Midwest,141.0
Midwest,166.0
Midwest,110.0
Midwest,133.0
Midwest,78.0
Midwest,86.0
Midwest,130.0
Midwest,217.0
Midwest,657.0
Midwest,191.0
Midwest,149.0
Midwest,97.0
Midwest,99.0
Midwest,97.0
Midwest,105.0
Midwest,153.0
Midwest,108.0
Midwest,127.0
Midwest,70.0
Midwest,40.0
Midwest,61.0
Midwest,94.0
Midwest,116.0
Midwest,251.0
Midwest,72.0
Midwest,56.0
Midwest,106.0
Midwest,40.0
Midwest,25.0
Midwest,35.0
Midwest,23.0
Midwest,24.0
Midwest,23.0
Midwest,23.0
Midwest,22.0
Midwest,21.0
Midwest,29.0
Midwest,29.0
Midwest,22.0
Midwest,21.0
Midwest,29.0
Midwest,70.0
Midwest,33.0
Midwest,27.0
Midwest,22.0
Midwest,41.0
Midwest,25.0
Midwest,29.0
Midwest,33.0
Midwest,23.0
Midwest,37.0
Midwest,30.0
Midwest,25.0
Midwest,44.0
Midwest,56.0
Midwest,21.0
Midwest,33.0
Midwest,33.0
Midwest,42.0
Midwest,49.0
Midwest,26.0
Midwest,32.0
Midwest,61.0
Midwest,44.0
Midwest,24.0
Midwest,21.0
Midwest,31.0
Midwest,23.0
Midwest,22.0
Midwest,22.0
Midwest,30.0
Midwest,25.0
Midwest,34.0
Midwest,174.0
Midwest,26.0
Midwest,24.0
Midwest,30.0
Midwest,61.0
Midwest,27.0
Midwest,37.0
Midwest,123.0
Midwest,165.0
Midwest,232.0
Midwest,134.0
Midwest,79.0
Midwest,92.0
Midwest,95.0
Midwest,100.0
Midwest,93.0
Midwest,84.0
Midwest,52.0
Midwest,33.0
Midwest,27.0
Midwest,34.0
Midwest,39.0
Midwest,47.0
Midwest,57.0
Midwest,33.0
Midwest,28.0
Midwest,47.0
Midwest,22.0
Midwest,54.0
Midwest,281.0
Midwest,26.0
Midwest,23.0
Midwest,23.0
Midwest,28.0
Midwest,22.0
Midwest,21.0
Midwest,25.0
Midwest,33.0
Midwest,23.0
Midwest,31.0
Midwest,44.0
Midwest,31.0
Midwest,34.0
Midwest,46.0
Midwest,43.0
Midwest,22.0
Midwest,32.0
Midwest,21.0
Midwest,29.0
Midwest,106.0
Midwest,31.0
Midwest,47.0
Midwest,51.0
Midwest,25.0
Midwest,24.0
Midwest,21.0
Midwest,21.0
Midwest,37.0
Midwest,44.0
Midwest,22.0
Midwest,22.0
Midwest,22.0
Midwest,27.0
Midwest,23.0
Midwest,26.0
Midwest,44.0
Midwest,36.0
Midwest,166.0
Midwest,91.0
Midwest,25.0
Midwest,26.0
Midwest,36.0
Midwest,22.0
Midwest,30.0
Midwest,29.0
Midwest,23.0
Midwest,35.0
Midwest,37.0
Midwest,84.0
Midwest,87.0
Midwest,80.0
Midwest,34.0
Midwest,39.0
Midwest,36.0
Midwest,21.0
Midwest,31.0
Midwest,22.0
Midwest,29.0
Midwest,47.0
Midwest,22.0
Midwest,29.0
Midwest,112.0
Midwest,58.0
Midwest,186.0
Midwest,42.0
Midwest,72.0
Midwest,45.0
Midwest,53.0
Midwest,93.0
Midwest,34.0
Midwest,139.0
Midwest,33.0
Midwest,31.0
Midwest,72.0
Midwest,57.0
Midwest,77.0
Midwest,39.0
Midwest,48.0
Midwest,74.0
Midwest,53.0
Midwest,62.0
Midwest,109.0
Midwest,26.0
Midwest,40.0
Midwest,21.0
Midwest,22.0
Midwest,26.0
Midwest,23.0
Midwest,25.0
Midwest,27.0
Midwest,24.0
Midwest,40.0
Midwest,22.0
Midwest,28.0
Midwest,25.0
Midwest,38.0
Midwest,48.0
Midwest,37.0
Midwest,21.0
Midwest,22.0
Midwest,22.0
Midwest,22.0
Midwest,182.0
Midwest,60.0
Midwest,178.0
Midwest,182.0
Midwest,198.0
Midwest,60.0
Midwest,210.0
Midwest,207.0
Midwest,230.0
Midwest,26.0
Midwest,47.0
Midwest,185.0
Midwest,173.0
Midwest,270.0
Midwest,109.0
Midwest,69.0
Midwest,182.0
Midwest,264.0
Midwest,238.0
Midwest,54.0
Midwest,76.0
Midwest,190.0
Midwest,255.0
Midwest,200.0
Midwest,81.0
Midwest,271.0
Midwest,100.0
Midwest,203.0
Midwest,337.0
Midwest,230.0
Midwest,35.0
Midwest,26.0
Midwest,27.0
Midwest,31.0
Midwest,24.0
Midwest,47.0
Midwest,29.0
Midwest,31.0
Midwest,25.0
Midwest,51.0
Midwest,21.0
Midwest,31.0
Midwest,31.0
Midwest,24.0
Midwest,32.0
Midwest,31.0
Midwest,24.0
Midwest,59.0
Midwest,72.0
Midwest,74.0
Midwest,22.0
Midwest,69.0
Midwest,58.0
Midwest,59.0
Midwest,42.0
Midwest,36.0
Midwest,25.0
Midwest,71.0
Midwest,33.0
Midwest,62.0
Midwest,29.0
Midwest,46.0
Midwest,21.0
Midwest,32.0
Midwest,33.0
Midwest,29.0
Midwest,68.0
Midwest,136.0
Midwest,112.0
Midwest,252.0
Midwest,88.0
Midwest,23.0
Midwest,46.0
Midwest,23.0
Midwest,21.0
Midwest,27.0
Midwest,234.0
Midwest,91.0
Midwest,219.0
Midwest,217.0
Midwest,212.0
Midwest,272.0
Midwest,127.0
Midwest,384.0
Midwest,384.0
Midwest,110.0
Midwest,174.0
Midwest,266.0
Midwest,340.0
Midwest,101.0
Midwest,213.0
Midwest,93.0
Midwest,151.0
Midwest,164.0
Midwest,49.0
Midwest,76.0
Midwest,201.0
Midwest,67.0
Midwest,23.0
Midwest,24.0
Midwest,36.0
Midwest,35.0
Midwest,54.0
Midwest,37.0
Midwest,24.0
Midwest,22.0
Midwest,23.0
Midwest,33.0
Midwest,28.0
Midwest,66.0
Midwest,23.0
Midwest,39.0
Midwest,32.0
Midwest,38.0
Midwest,67.0
Midwest,23.0
Midwest,46.0
Midwest,54.0
Midwest,29.0
Midwest,24.0
Midwest,46.0
Midwest,38.0
Midwest,31.0
Midwest,61.0
Midwest,52.0
Midwest,46.0
Midwest,82.0
Midwest,33.0
Midwest,28.0
Midwest,48.0
Midwest,27.0
Midwest,148.0
Midwest,115.0
Midwest,89.0
Midwest,32.0
Midwest,118.0
Midwest,94.0
Midwest,72.0
Midwest,190.0
Midwest,62.0
Midwest,59.0
Midwest,100.0
Midwest,105.0
Midwest,100.0
Midwest,159.0
Midwest,91.0
Midwest,86.0
Midwest,72.0
Midwest,100.0
Midwest,79.0
Midwest,57.0
Midwest,76.0
Midwest,86.0
Midwest,74.0
Midwest,28.0
Midwest,32.0
Midwest,21.0
Midwest,21.0
Midwest,24.0
Midwest,24.0
Midwest,31.0
Midwest,22.0
Midwest,21.0
Midwest,21.0
Midwest,28.0
Midwest,38.0
Midwest,25.0
Midwest,25.0
Midwest,23.0
Midwest,48.0
Midwest,24.0
Midwest,25.0
Midwest,36.0
Midwest,23.0
Midwest,23.0
Midwest,26.0
Midwest,27.0
Midwest,28.0
Midwest,26.0
Midwest,23.0
Midwest,41.0
Midwest,24.0
Midwest,21.0
Midwest,23.0
Midwest,38.0
Midwest,21.0
Midwest,21.0
Midwest,23.0
Midwest,26.0
Midwest,49.0
Midwest,69.0
Midwest,79.0
Midwest,29.0
Midwest,104.0
Midwest,126.0
Midwest,128.0
Midwest,101.0
Midwest,130.0
Midwest,103.0
Midwest,129.0
Midwest,52.0
Midwest,26.0
Midwest,25.0
Midwest,27.0
Midwest,33.0
Midwest,33.0
Midwest,23.0
Midwest,21.0
Midwest,33.0
Midwest,31.0
Midwest,23.0
Midwest,25.0
Midwest,26.0
Midwest,22.0
Midwest,23.0
Midwest,23.0
Midwest,42.0
Midwest,32.0
Midwest,22.0
Midwest,46.0
Midwest,49.0
Midwest,49.0
Midwest,37.0
Midwest,50.0
Midwest,26.0
Midwest,59.0
Midwest,62.0
Midwest,52.0
Midwest,93.0
Midwest,35.0
Midwest,61.0
Midwest,42.0
Midwest,44.0
Midwest,68.0
Midwest,37.0
Midwest,38.0
Midwest,26.0
Midwest,51.0
Midwest,29.0
Midwest,42.0
Midwest,31.0
Midwest,41.0
Midwest,34.0
Midwest,25.0
Midwest,41.0
Midwest,32.0
Midwest,24.0
Midwest,94.0
Midwest,56.0
Midwest,64.0
Midwest,52.0
Midwest,64.0
Midwest,55.0
Midwest,63.0
Midwest,96.0
Midwest,41.0
Midwest,47.0
Midwest,31.0
Midwest,48.0
Midwest,30.0
Midwest,38.0
Midwest,53.0
Midwest,40.0
Midwest,61.0
Midwest,62.0
Midwest,69.0
Midwest,46.0
Midwest,77.0
Midwest,39.0
Midwest,46.0
Midwest,23.0
Midwest,30.0
Midwest,35.0
Midwest,25.0
Midwest,25.0
Midwest,30.0
Midwest,26.0
Midwest,23.0
Midwest,30.0
Midwest,134.0
Midwest,117.0
Midwest,37.0
Midwest,120.0
Midwest,112.0
Midwest,98.0
Midwest,110.0
Midwest,163.0
Midwest,134.0
Midwest,94.0
Midwest,112.0
Midwest,131.0
Midwest,118.0
Midwest,159.0
Midwest,131.0
Midwest,137.0
Midwest,95.0
Midwest,89.0
Midwest,79.0
Midwest,137.0
Midwest,53.0
Midwest,205.0
Midwest,137.0
Midwest,138.0
Midwest,101.0
Midwest,105.0
Midwest,94.0
Midwest,108.0
Midwest,193.0
Midwest,25.0
Midwest,103.0
Midwest,53.0
Midwest,95.0
Midwest,73.0
Midwest,86.0
Midwest,112.0
Midwest,46.0
Midwest,85.0
Midwest,78.0
Midwest,88.0
Midwest,74.0
Midwest,87.0
Midwest,37.0
Midwest,30.0
Midwest,33.0
Midwest,21.0
Midwest,21.0
Midwest,34.0
Midwest,32.0
Midwest,41.0
Midwest,120.0
Midwest,107.0
Midwest,56.0
Midwest,84.0
Midwest,89.0
Midwest,80.0
Midwest,146.0
Midwest,116.0
Midwest,135.0
Midwest,74.0
Midwest,114.0
Midwest,136.0
Midwest,125.0
Midwest,207.0
Midwest,153.0
Midwest,142.0
Midwest,91.0
Midwest,78.0
Midwest,92.0
Midwest,155.0
Midwest,91.0
Midwest,221.0
Midwest,119.0
Midwest,133.0
Midwest,101.0
Midwest,120.0
Midwest,115.0
Midwest,100.0
Midwest,202.0
Midwest,57.0
Midwest,115.0
Midwest,79.0
Midwest,104.0
Midwest,104.0
Midwest,58.0
Midwest,159.0
Midwest,74.0
Midwest,142.0
Midwest,84.0
Midwest,300.0
Midwest,76.0
Midwest,118.0
Midwest,83.0
Midwest,75.0
Midwest,57.0
Midwest,27.0
Midwest,26.0
Midwest,44.0
Midwest,37.0
Midwest,55.0
Midwest,76.0
Midwest,46.0
Midwest,45.0
Midwest,133.0
Midwest,60.0
Midwest,38.0
Midwest,62.0
Midwest,63.0
Midwest,103.0
Midwest,47.0
Midwest,74.0
Midwest,45.0
Midwest,36.0
Midwest,28.0
Midwest,25.0
Midwest,26.0
Midwest,33.0
Midwest,24.0
Midwest,22.0
Midwest,22.0
Midwest,44.0
Midwest,37.0
Midwest,23.0
Midwest,22.0
Midwest,31.0
Midwest,77.0
Midwest,29.0
Midwest,22.0
Midwest,30.0
Midwest,27.0
